487268.68 113397.78
487268.76 113398.27
487268.84 113398.77
487268.92 113399.26
487268.99 113399.75
487269.07 113400.25
487269.15 113400.74
487269.23 113401.24
487269.31 113401.73
487269.39 113402.22
487269.47 113402.72
487269.55 113403.21
487269.63 113403.70
487269.71 113404.20
487269.79 113404.69
487269.86 113405.19
487269.94 113405.68
487270.02 113406.17
487270.10 113406.67
487270.18 113407.16
487270.26 113407.65
487270.34 113408.15
487270.42 113408.64
487270.50 113409.14
487270.58 113409.63
487270.66 113410.12
487270.73 113410.62
487270.81 113411.11
487270.89 113411.60
487270.97 113412.10
487271.05 113412.59
487271.13 113413.08
487271.21 113413.58
487271.29 113414.07
487271.37 113414.57
487271.45 113415.06
487271.53 113415.55
487271.60 113416.05
487271.68 113416.54
487271.76 113417.03
487271.84 113417.53
487271.92 113418.02
487272.00 113418.52
487272.08 113419.01
487272.16 113419.50
487272.24 113420.00
487272.32 113420.49
487272.40 113420.98
487272.47 113421.48
487272.55 113421.97
487272.63 113422.47
487272.71 113422.96
487272.79 113423.45
487272.87 113423.95
487272.95 113424.44
487273.03 113424.93
487273.11 113425.43
487273.19 113425.92
487273.27 113426.41
487273.34 113426.91
487273.42 113427.40
487273.50 113427.90
487273.58 113428.39
487273.66 113428.88
487273.74 113429.38
487273.82 113429.87
487273.90 113430.36
487273.98 113430.86
487274.34 113431.20
487274.70 113431.55
487275.06 113431.89
487275.43 113432.24
487275.79 113432.58
487276.15 113432.93
487276.51 113433.27
487276.88 113433.62
487277.24 113433.96
487277.60 113434.30
487277.96 113434.65
487278.32 113434.99
487278.69 113435.34
487279.05 113435.68
487279.41 113436.03
487279.77 113436.37
487280.14 113436.72
487280.50 113437.06
487280.86 113437.41
487281.22 113437.75
487281.58 113438.10
487281.95 113438.44
487282.31 113438.78
487282.67 113439.13
487283.03 113439.47
487283.40 113439.82
487283.76 113440.16
487284.12 113440.51
487284.48 113440.85
487284.84 113441.20
487285.21 113441.54
487285.57 113441.89
487285.93 113442.23
487286.29 113442.58
487286.66 113442.92
487287.02 113443.26
487287.38 113443.61
487287.74 113443.95
487288.11 113444.30
487288.47 113444.64
487288.83 113444.99
487289.19 113445.33
487289.55 113445.68
487289.92 113446.02
487290.28 113446.37
487290.64 113446.71
487291.00 113447.06
487291.37 113447.40
487291.73 113447.75
487292.09 113448.09
487292.45 113448.43
487292.81 113448.78
487293.18 113449.12
487293.54 113449.47
487293.90 113449.81
487294.26 113450.16
487294.63 113450.50
487294.99 113450.85
487295.35 113451.19
487295.71 113451.54
487296.07 113451.88
487296.44 113452.23
487296.80 113452.57
487297.16 113452.91
487297.52 113453.26
487297.89 113453.60
487298.25 113453.95
487298.61 113454.29
487298.97 113454.64
487299.34 113454.98
487299.70 113455.33
487300.06 113455.67
487300.42 113456.02
487300.78 113456.36
487301.15 113456.71
487301.51 113457.05
487301.87 113457.39
487302.23 113457.74
487302.60 113458.08
487302.96 113458.43
487303.32 113458.77
487303.68 113459.12
487304.04 113459.46
487304.41 113459.81
487304.77 113460.15
487305.13 113460.50
487305.49 113460.84
487305.86 113461.19
487306.22 113461.53
487306.58 113461.88
487306.94 113462.22
487307.30 113462.56
487307.67 113462.91
487308.03 113463.25
487308.39 113463.60
487308.75 113463.94
487309.12 113464.29
487309.48 113464.63
487309.84 113464.98
487310.20 113465.32
487310.56 113465.67
487310.93 113466.01
487311.29 113466.36
487311.65 113466.70
487312.01 113467.04
487312.38 113467.39
487312.74 113467.73
487313.10 113468.08
487313.46 113468.42
487313.83 113468.77
487314.19 113469.11
487314.55 113469.46
487314.91 113469.80
487315.27 113470.15
487315.64 113470.49
487316.00 113470.84
487316.36 113471.18
487316.72 113471.52
487317.09 113471.87
487317.45 113472.21
487317.81 113472.56
487318.17 113472.90
487318.53 113473.25
487318.90 113473.59
487319.26 113473.94
487319.62 113474.28
487319.98 113474.63
487320.35 113474.97
487320.71 113475.32
487321.07 113475.66
487321.43 113476.01
487321.79 113476.35
487322.16 113476.69
487322.52 113477.04
487322.88 113477.38
487323.24 113477.73
487323.61 113478.07
487323.97 113478.42
487324.33 113478.76
487324.69 113479.11
487325.06 113479.45
487325.42 113479.80
487325.78 113480.14
487326.14 113480.49
487326.50 113480.83
487326.87 113481.17
487327.23 113481.52
487327.59 113481.86
487327.95 113482.21
487328.32 113482.55
487328.68 113482.90
487329.04 113483.24
487329.40 113483.59
487329.76 113483.93
487330.13 113484.28
487330.49 113484.62
487330.85 113484.97
487331.21 113485.31
487331.58 113485.65
487331.94 113486.00
487332.30 113486.34
487332.66 113486.69
487333.02 113487.03
487333.39 113487.38
487333.75 113487.72
487334.11 113488.07
487334.47 113488.41
487334.84 113488.76
487335.20 113489.10
487335.56 113489.45
487335.92 113489.79
487336.28 113490.14
487336.65 113490.48
487337.01 113490.82
487337.37 113491.17
487337.73 113491.51
487338.10 113491.86
487338.46 113492.20
487338.82 113492.55
487339.18 113492.89
487339.55 113493.24
487339.91 113493.58
487340.27 113493.93
487340.63 113494.27
487340.99 113494.62
487341.36 113494.96
487341.72 113495.30
487342.08 113495.65
487342.44 113495.99
487342.81 113496.34
487343.17 113496.68
487343.53 113497.03
487343.89 113497.37
487344.25 113497.72
487344.62 113498.06
487344.98 113498.41
487345.34 113498.75
487345.70 113499.10
487346.07 113499.44
487346.43 113499.78
487346.79 113500.13
487347.15 113500.47
487347.51 113500.82
487347.88 113501.16
487348.24 113501.51
487348.60 113501.85
487348.96 113502.20
487349.33 113502.54
487349.69 113502.89
487350.05 113503.23
487350.41 113503.58
487350.78 113503.92
487351.14 113504.26
487351.50 113504.61
487351.86 113504.95
487352.22 113505.30
487352.59 113505.64
487352.95 113505.99
487353.31 113506.33
487353.67 113506.68
487354.04 113507.02
487354.40 113507.37
487354.76 113507.71
487355.12 113508.06
487355.48 113508.40
487355.85 113508.75
487356.21 113509.09
487356.57 113509.43
487356.93 113509.78
487357.30 113510.12
487357.66 113510.47
487358.02 113510.81
487358.38 113511.16
487358.74 113511.50
487359.11 113511.85
487359.47 113512.19
487359.83 113512.54
487360.19 113512.88
487360.56 113513.23
487360.92 113513.57
487361.28 113513.91
487361.64 113514.26
487362.00 113514.60
487362.37 113514.95
487362.73 113515.29
487363.09 113515.64
487363.45 113515.98
487363.82 113516.33
487364.18 113516.67
487364.54 113517.02
487364.90 113517.36
487365.27 113517.71
487365.63 113518.05
487365.99 113518.39
487366.35 113518.74
487366.71 113519.08
487367.08 113519.43
487367.44 113519.77
487367.80 113520.12
487368.16 113520.46
487368.53 113520.81
487368.89 113521.15
487369.25 113521.50
487369.61 113521.84
487369.97 113522.19
487370.34 113522.53
487370.70 113522.88
487371.06 113523.22
487371.42 113523.56
487371.79 113523.91
487372.15 113524.25
487372.51 113524.60
487372.87 113524.94
487373.23 113525.29
487373.60 113525.63
487373.96 113525.98
487374.32 113526.32
487374.68 113526.67
487375.05 113527.01
487375.41 113527.36
487375.77 113527.70
487376.13 113528.04
487376.50 113528.39
487376.86 113528.73
487377.22 113529.08
487377.58 113529.42
487377.94 113529.77
487378.31 113530.11
487378.67 113530.46
487379.03 113530.80
487379.39 113531.15
487379.76 113531.49
487380.12 113531.84
487380.48 113532.18
487380.84 113532.52
487381.20 113532.87
487381.57 113533.21
487381.93 113533.56
487382.29 113533.90
487382.65 113534.25
487383.02 113534.59
487383.38 113534.94
487383.74 113535.28
487384.10 113535.63
487384.46 113535.97
487384.83 113536.32
487385.19 113536.66
487385.55 113537.01
487385.91 113537.35
487386.28 113537.69
487386.64 113538.04
487387.00 113538.38
487387.36 113538.73
487387.72 113539.07
487388.09 113539.42
487388.45 113539.76
487388.81 113540.11
487389.17 113540.45
487389.54 113540.80
487389.90 113541.14
487390.26 113541.49
487390.62 113541.83
487390.99 113542.17
487391.35 113542.52
487391.71 113542.86
487392.07 113543.21
487392.43 113543.55
487392.80 113543.90
487393.16 113544.24
487393.52 113544.59
487393.88 113544.93
487394.25 113545.28
487394.61 113545.62
487394.97 113545.97
487395.33 113546.31
487395.69 113546.65
487396.06 113547.00
487396.42 113547.34
487396.78 113547.69
487397.14 113548.03
487397.51 113548.38
487397.87 113548.72
487398.23 113549.07
487398.59 113549.41
487398.95 113549.76
487399.32 113550.10
487399.68 113550.45
487400.04 113550.79
487400.40 113551.14
487400.77 113551.48
487401.13 113551.82
487401.49 113552.17
487401.85 113552.51
487402.22 113552.86
487402.58 113553.20
487402.94 113553.55
487403.30 113553.89
487403.66 113554.24
487404.03 113554.58
487404.39 113554.93
487404.75 113555.27
487405.11 113555.62
487405.48 113555.96
487405.84 113556.30
487406.20 113556.65
487406.56 113556.99
487406.92 113557.34
487407.29 113557.68
487407.65 113558.03
487408.01 113558.37
487408.37 113558.72
487408.74 113559.06
487409.10 113559.41
487409.46 113559.75
487409.82 113560.10
487410.18 113560.44
487410.55 113560.78
487410.91 113561.13
487411.27 113561.47
487411.63 113561.82
487412.00 113562.16
487412.36 113562.51
487412.72 113562.85
487413.08 113563.20
487413.44 113563.54
487413.81 113563.89
487414.17 113564.23
487414.53 113564.58
487414.89 113564.92
487415.26 113565.27
487415.62 113565.61
487415.98 113565.95
487416.34 113566.30
487416.71 113566.64
487417.07 113566.99
487417.43 113567.33
487417.79 113567.68
487418.15 113568.02
487418.52 113568.37
487418.88 113568.71
487419.24 113569.06
487419.60 113569.40
487419.97 113569.75
487420.33 113570.09
487420.69 113570.43
487421.05 113570.78
487421.41 113571.12
487421.78 113571.47
487422.14 113571.81
487422.50 113572.16
487422.86 113572.50
487423.23 113572.85
487423.59 113573.19
487423.95 113573.54
487424.31 113573.88
487424.67 113574.23
487425.04 113574.57
487425.40 113574.91
487425.76 113575.26
487426.12 113575.60
487426.49 113575.95
487426.85 113576.29
487427.21 113576.64
487427.57 113576.98
487427.94 113577.33
487428.30 113577.67
487428.66 113578.02
487429.02 113578.36
487429.38 113578.71
487429.75 113579.05
487430.11 113579.40
487430.47 113579.74
487430.83 113580.08
487431.20 113580.43
487431.56 113580.77
487431.92 113581.12
487432.28 113581.46
487432.64 113581.81
487433.01 113582.15
487433.37 113582.50
487433.73 113582.84
487434.09 113583.19
487434.46 113583.53
487434.82 113583.88
487435.18 113584.22
487435.54 113584.56
487435.90 113584.91
487436.14 113585.35
487436.38 113585.79
487436.62 113586.23
487436.85 113586.67
487437.09 113587.11
487437.33 113587.55
487437.57 113587.99
487437.80 113588.43
487438.04 113588.87
487438.28 113589.31
487438.52 113589.75
487438.75 113590.19
487438.99 113590.63
487439.23 113591.07
487439.47 113591.51
487439.70 113591.95
487439.94 113592.39
487440.18 113592.83
487440.42 113593.27
487440.65 113593.71
487440.89 113594.15
487441.13 113594.59
487441.37 113595.03
487441.60 113595.47
487441.84 113595.91
487442.08 113596.35
487442.32 113596.79
487442.55 113597.23
487442.79 113597.67
487443.03 113598.11
487443.27 113598.55
487443.50 113598.99
487443.74 113599.43
487443.98 113599.87
487444.22 113600.31
487444.45 113600.75
487444.69 113601.19
487444.93 113601.63
487445.17 113602.07
487445.40 113602.51
487445.64 113602.95
487445.88 113603.39
487446.12 113603.83
487446.35 113604.27
487446.59 113604.71
487446.83 113605.15
487447.07 113605.59
487447.30 113606.03
487447.54 113606.47
487447.78 113606.91
487448.01 113607.35
487448.25 113607.79
487448.49 113608.23
487448.73 113608.67
487448.96 113609.11
487449.20 113609.55
487449.44 113609.99
487449.68 113610.43
487449.91 113610.87
487450.15 113611.31
487450.39 113611.75
487450.63 113612.19
487450.86 113612.63
487451.10 113613.07
487451.34 113613.51
487451.58 113613.95
487451.81 113614.39
487452.05 113614.83
487452.29 113615.27
487452.53 113615.71
487452.76 113616.15
487453.00 113616.59
487453.24 113617.03
487453.48 113617.47
487453.71 113617.91
487453.95 113618.35
487454.19 113618.79
487454.43 113619.23
487454.66 113619.67
487454.90 113620.11
487455.14 113620.55
487455.38 113620.99
487455.61 113621.43
487455.85 113621.87
487456.09 113622.31
487456.33 113622.75
487456.56 113623.19
487456.80 113623.63
487456.51 113623.23
487456.21 113622.82
487455.92 113622.42
487455.62 113622.01
487455.33 113621.61
487455.04 113621.20
487454.74 113620.80
487454.45 113620.40
487454.16 113619.99
487453.86 113619.59
487453.57 113619.18
487453.27 113618.78
487452.98 113618.37
487452.69 113617.97
487452.39 113617.56
487452.10 113617.16
487451.80 113616.75
487451.51 113616.35
487451.22 113615.95
487450.92 113615.54
487450.63 113615.14
487450.33 113614.73
487450.04 113614.33
487449.75 113613.92
487449.45 113613.52
487449.16 113613.11
487448.86 113612.71
487448.57 113612.31
487448.28 113611.90
487447.98 113611.50
487447.69 113611.09
487447.39 113610.69
487447.10 113610.28
487446.81 113609.88
487446.51 113609.47
487446.22 113609.07
487445.92 113608.67
487445.63 113608.26
487445.34 113607.86
487445.04 113607.45
487444.75 113607.05
487444.45 113606.64
487444.16 113606.24
487443.87 113605.83
487443.57 113605.43
487443.28 113605.03
487442.98 113604.62
487442.69 113604.22
487442.40 113603.81
487442.10 113603.41
487441.81 113603.00
487441.51 113602.60
487441.22 113602.19
487440.93 113601.79
487440.63 113601.39
487440.34 113600.98
487440.04 113600.58
487439.75 113600.17
487439.46 113599.77
487439.16 113599.36
487438.87 113598.96
487438.57 113598.55
487438.28 113598.15
487437.99 113597.75
487437.69 113597.34
487437.40 113596.94
487437.11 113596.53
487436.81 113596.13
487436.52 113595.72
487436.22 113595.32
487435.93 113594.91
487435.64 113594.51
487435.34 113594.11
487435.05 113593.70
487434.75 113593.30
487434.46 113592.89
487434.17 113592.49
487433.87 113592.08
487433.58 113591.68
487433.28 113591.27
487432.99 113590.87
487432.70 113590.47
487432.40 113590.06
487432.11 113589.66
487431.81 113589.25
487431.52 113588.85
487431.23 113588.44
487430.93 113588.04
487430.64 113587.63
487430.34 113587.23
487430.05 113586.83
487429.76 113586.42
487429.46 113586.02
487429.17 113585.61
487428.87 113585.21
487428.58 113584.80
487428.29 113584.40
487427.99 113583.99
487427.70 113583.59
487427.40 113583.19
487427.11 113582.78
487426.82 113582.38
487426.52 113581.97
487426.23 113581.57
487425.93 113581.16
487425.64 113580.76
487425.35 113580.35
487425.05 113579.95
487424.76 113579.54
487424.46 113579.14
487424.17 113578.74
487423.88 113578.33
487423.58 113577.93
487423.29 113577.52
487422.99 113577.12
487422.70 113576.71
487422.41 113576.31
487422.11 113575.90
487421.82 113575.50
487421.53 113575.10
487421.23 113574.69
487420.94 113574.29
487420.64 113573.88
487420.35 113573.48
487420.06 113573.07
487419.76 113572.67
487419.47 113572.26
487419.17 113571.86
487418.88 113571.46
487418.59 113571.05
487418.29 113570.65
487418.00 113570.24
487417.70 113569.84
487417.41 113569.43
487417.12 113569.03
487416.82 113568.62
487416.53 113568.22
487416.23 113567.82
487415.94 113567.41
487415.65 113567.01
487415.35 113566.60
487415.06 113566.20
487414.76 113565.79
487414.47 113565.39
487414.18 113564.98
487413.88 113564.58
487413.59 113564.18
487413.29 113563.77
487413.00 113563.37
487412.71 113562.96
487412.41 113562.56
487412.12 113562.15
487411.82 113561.75
487411.53 113561.34
487411.24 113560.94
487410.94 113560.54
487410.65 113560.13
487410.35 113559.73
487410.06 113559.32
487409.77 113558.92
487409.47 113558.51
487409.18 113558.11
487408.88 113557.70
487408.59 113557.30
487408.30 113556.90
487408.00 113556.49
487407.71 113556.09
487407.41 113555.68
487407.12 113555.28
487406.83 113554.87
487406.53 113554.47
487406.24 113554.06
487405.94 113553.66
487405.65 113553.26
487405.36 113552.85
487405.06 113552.45
487404.77 113552.04
487404.48 113551.64
487404.18 113551.23
487403.89 113550.83
487403.59 113550.42
487403.30 113550.02
487403.01 113549.62
487402.71 113549.21
487402.42 113548.81
487402.12 113548.40
487401.83 113548.00
487401.54 113547.59
487401.24 113547.19
487400.95 113546.78
487400.65 113546.38
487400.36 113545.98
487400.07 113545.57
487399.77 113545.17
487399.48 113544.76
487399.18 113544.36
487398.89 113543.95
487398.60 113543.55
487398.30 113543.14
487398.01 113542.74
487397.71 113542.33
487397.42 113541.93
487397.13 113541.53
487396.83 113541.12
487396.54 113540.72
487396.24 113540.31
487395.95 113539.91
487395.66 113539.50
487395.36 113539.10
487395.07 113538.69
487394.77 113538.29
487394.48 113537.89
487394.19 113537.48
487393.89 113537.08
487393.60 113536.67
487393.30 113536.27
487393.01 113535.86
487392.72 113535.46
487392.42 113535.05
487392.13 113534.65
487391.83 113534.25
487391.54 113533.84
487391.25 113533.44
487390.95 113533.03
487390.66 113532.63
487390.36 113532.22
487390.07 113531.82
487389.78 113531.41
487389.48 113531.01
487389.19 113530.61
487388.90 113530.20
487388.60 113529.80
487388.31 113529.39
487388.01 113528.99
487387.72 113528.58
487387.43 113528.18
487387.13 113527.77
487386.84 113527.37
487386.54 113526.97
487386.25 113526.56
487385.96 113526.16
487385.66 113525.75
487385.37 113525.35
487385.07 113524.94
487384.78 113524.54
487384.49 113524.13
487384.19 113523.73
487383.90 113523.33
487383.60 113522.92
487383.31 113522.52
487383.02 113522.11
487382.72 113521.71
487382.43 113521.30
487382.13 113520.90
487381.84 113520.49
487381.55 113520.09
487381.25 113519.69
487380.96 113519.28
487380.66 113518.88
487380.37 113518.47
487380.08 113518.07
487379.78 113517.66
487379.49 113517.26
487379.19 113516.85
487378.90 113516.45
487378.61 113516.05
487378.31 113515.64
487378.02 113515.24
487377.72 113514.83
487377.43 113514.43
487377.14 113514.02
487376.84 113513.62
487376.55 113513.21
487376.25 113512.81
487375.96 113512.41
487375.67 113512.00
487375.37 113511.60
487375.08 113511.19
487374.78 113510.79
487374.49 113510.38
487374.20 113509.98
487373.90 113509.57
487373.61 113509.17
487373.31 113508.77
487373.02 113508.36
487372.73 113507.96
487372.43 113507.55
487372.14 113507.15
487371.85 113506.74
487371.55 113506.34
487371.26 113505.93
487370.96 113505.53
487370.67 113505.12
487370.38 113504.72
487370.08 113504.32
487369.79 113503.91
487369.49 113503.51
487369.20 113503.10
487368.91 113502.70
487368.61 113502.29
487368.32 113501.89
487368.02 113501.48
487367.73 113501.08
487367.44 113500.68
487367.14 113500.27
487366.85 113499.87
487366.55 113499.46
487366.26 113499.06
487365.97 113498.65
487365.67 113498.25
487365.38 113497.84
487365.08 113497.44
487364.79 113497.04
487364.50 113496.63
487364.20 113496.23
487363.91 113495.82
487363.61 113495.42
487363.32 113495.01
487363.03 113494.61
487362.73 113494.20
487362.44 113493.80
487362.14 113493.40
487361.85 113492.99
487361.56 113492.59
487361.26 113492.18
487360.97 113491.78
487360.67 113491.37
487360.38 113490.97
487360.09 113490.56
487359.79 113490.16
487359.50 113489.76
487359.20 113489.35
487358.91 113488.95
487358.62 113488.54
487358.32 113488.14
487358.03 113487.73
487357.73 113487.33
487357.44 113486.92
487357.15 113486.52
487356.85 113486.12
487356.56 113485.71
487356.26 113485.31
487355.97 113484.90
487355.68 113484.50
487355.38 113484.09
487355.09 113483.69
487354.80 113483.28
487354.50 113482.88
487354.21 113482.48
487353.91 113482.07
487353.62 113481.67
487353.33 113481.26
487353.03 113480.86
487352.74 113480.45
487352.44 113480.05
487352.15 113479.64
487351.86 113479.24
487351.56 113478.84
487351.27 113478.43
487350.97 113478.03
487350.68 113477.62
487350.39 113477.22
487350.09 113476.81
487349.80 113476.41
487349.50 113476.00
487349.21 113475.60
487348.92 113475.20
487348.62 113474.79
487348.33 113474.39
487348.03 113473.98
487347.74 113473.58
487347.45 113473.17
487347.15 113472.77
487346.86 113472.36
487346.56 113471.96
487346.27 113471.56
487345.98 113471.15
487345.68 113470.75
487345.39 113470.34
487345.09 113469.94
487344.80 113469.53
487344.51 113469.13
487344.21 113468.72
487343.92 113468.32
487343.62 113467.91
487343.33 113467.51
487343.04 113467.11
487342.74 113466.70
487342.45 113466.30
487342.15 113465.89
487341.86 113465.49
487341.57 113465.08
487341.27 113464.68
487340.98 113464.27
487340.68 113463.87
487340.39 113463.47
487340.10 113463.06
487339.80 113462.66
487339.51 113462.25
487339.22 113461.85
487338.92 113461.44
487338.63 113461.04
487338.33 113460.63
487338.04 113460.23
487337.75 113459.83
487337.45 113459.42
487337.16 113459.02
487336.86 113458.61
487336.57 113458.21
487336.28 113457.80
487335.98 113457.40
487335.69 113456.99
487335.39 113456.59
487335.10 113456.19
487334.81 113455.78
487334.51 113455.38
487334.22 113454.97
487333.92 113454.57
487333.63 113454.16
487333.34 113453.76
487333.04 113453.35
487332.75 113452.95
487332.45 113452.55
487332.16 113452.14
487331.87 113451.74
487331.57 113451.33
487331.28 113450.93
487330.98 113450.52
487330.69 113450.12
487330.40 113449.71
487330.10 113449.31
487329.81 113448.91
487329.51 113448.50
487329.22 113448.10
487328.93 113447.69
487328.63 113447.29
487328.34 113446.88
487328.04 113446.48
487327.75 113446.07
487327.46 113445.67
487327.16 113445.27
487326.87 113444.86
487326.57 113444.46
487326.28 113444.05
487325.99 113443.65
487325.69 113443.24
487325.40 113442.84
487325.10 113442.43
487324.81 113442.03
487324.52 113441.63
487324.22 113441.22
487323.93 113440.82
487323.63 113440.41
487323.34 113440.01
487323.05 113439.60
487322.75 113439.20
487322.46 113438.79
487322.17 113438.39
487321.87 113437.99
487321.58 113437.58
487321.28 113437.18
487320.99 113436.77
487320.70 113436.37
487320.40 113435.96
487320.11 113435.56
487319.81 113435.15
487319.52 113434.75
487319.23 113434.35
487318.93 113433.94
487318.64 113433.54
487318.34 113433.13
487318.05 113432.73
487317.76 113432.32
487317.46 113431.92
487317.17 113431.51
487316.87 113431.11
487316.58 113430.70
487316.29 113430.30
487315.99 113429.90
487315.70 113429.49
487315.40 113429.09
487315.11 113428.68
487314.82 113428.28
487314.52 113427.87
487314.23 113427.47
487313.93 113427.06
487313.64 113426.66
487313.35 113426.26
487313.05 113425.85
487312.76 113425.45
487312.46 113425.04
487312.17 113424.64
487311.88 113424.23
487311.58 113423.83
487311.29 113423.42
487310.99 113423.02
487310.70 113422.62
487310.41 113422.21
487310.11 113421.81
487309.82 113421.40
487309.52 113421.00
487309.23 113420.59
487308.94 113420.19
487308.64 113419.78
487308.35 113419.38
487308.05 113418.98
487307.76 113418.57
487307.47 113418.17
487307.17 113417.76
487306.88 113417.36
487306.59 113416.95
487306.29 113416.55
487306.00 113416.14
487305.70 113415.74
487305.41 113415.34
487305.12 113414.93
487304.82 113414.53
487304.53 113414.12
487304.23 113413.72
487303.94 113413.31
487303.65 113412.91
487303.35 113412.50
487303.06 113412.10
487302.76 113411.70
487302.47 113411.29
487302.18 113410.89
487301.88 113410.48
487301.59 113410.08
487301.29 113409.67
487301.00 113409.27
487300.71 113408.86
487300.41 113408.46
487300.12 113408.06
487299.82 113407.65
487299.53 113407.25
487299.24 113406.84
487298.94 113406.44
487298.65 113406.03
487298.35 113405.63
487298.06 113405.22
487297.77 113404.82
487297.47 113404.42
487297.18 113404.01
487296.88 113403.61
487296.59 113403.20
487296.30 113402.80
487296.00 113402.39
487295.71 113401.99
487295.41 113401.58
487295.12 113401.18
487294.83 113400.78
487294.53 113400.37
487294.24 113399.97
487293.94 113399.56
487293.65 113399.16
487293.36 113398.75
487293.06 113398.35
487292.77 113397.94
487292.47 113397.54
487292.18 113397.14
487291.89 113396.73
487291.59 113396.33
487291.30 113395.92
487291.00 113395.52
487290.71 113395.11
487290.42 113394.71
487290.12 113394.30
487289.83 113393.90
487289.54 113393.49
487289.24 113393.09
487288.95 113392.69
487288.65 113392.28
487288.36 113391.88
487288.07 113391.47
487287.77 113391.07
487287.48 113390.66
487287.18 113390.26
487286.89 113389.85
487286.60 113389.45
487286.30 113389.05
487286.01 113388.64
487285.71 113388.24
487285.42 113387.83
487285.13 113387.43
487284.83 113387.02
487284.54 113386.62
487284.24 113386.21
487283.95 113385.81
487283.66 113385.41
487283.36 113385.00
487283.07 113384.60
487282.77 113384.19
487282.48 113383.79
487282.19 113383.38
487281.89 113382.98
487281.60 113382.57
487281.30 113382.17
487281.01 113381.77
487280.72 113381.36
487280.42 113380.96
487280.13 113380.55
487279.83 113380.15
487279.54 113379.74
487279.25 113379.34
487279.25 113379.84
487279.25 113380.34
487279.24 113380.84
487279.24 113381.34
487279.24 113381.84
487279.24 113382.34
487279.24 113382.84
487279.24 113383.34
487279.24 113383.84
487279.24 113384.34
487279.24 113384.84
487279.24 113385.34
487279.24 113385.84
487279.24 113386.34
487279.24 113386.84
487279.24 113387.34
487279.24 113387.84
487279.24 113388.34
487279.24 113388.84
487279.24 113389.34
487279.24 113389.84
487279.23 113390.34
487279.23 113390.84
487279.23 113391.34
487279.23 113391.84
487279.23 113392.34
487279.23 113392.84
487279.23 113393.34
487279.23 113393.84
487279.23 113394.34
487279.23 113394.84
487279.23 113395.34
487279.23 113395.84
487279.23 113396.34
487279.23 113396.84
487279.23 113397.34
487279.23 113397.84
487279.23 113398.34
487279.23 113398.84
487279.22 113399.34
487279.22 113399.84
487279.22 113400.34
487279.22 113400.84
487279.22 113401.34
487279.22 113401.84
487279.22 113402.34
487279.22 113402.84
487279.22 113403.34
487279.22 113403.84
487279.22 113404.34
487279.22 113404.84
487279.22 113405.34
487279.22 113405.84
487279.22 113406.34
487279.22 113406.84
487279.22 113407.34
487279.22 113407.84
487279.22 113408.34
487279.21 113408.84
487279.21 113409.34
487279.21 113409.84
487279.21 113410.34
487279.21 113410.84
487279.21 113411.34
487279.21 113411.84
487279.21 113412.34
487279.21 113412.84
487279.21 113413.34
487279.21 113413.84
487279.21 113414.34
487279.21 113414.84
487279.21 113415.34
487279.21 113415.84
487279.21 113416.34
487279.21 113416.84
487279.21 113417.34
487279.21 113417.84
487279.20 113418.34
487279.20 113418.84
487279.20 113419.34
487279.20 113419.84
487279.20 113420.34
487279.20 113420.84
487279.20 113421.34
487279.20 113421.84
487279.20 113422.34
487279.20 113422.84
487279.20 113423.34
487279.20 113423.84
487279.20 113424.34
487279.20 113424.84
487279.20 113425.34
487279.20 113425.84
487279.20 113426.34
487279.20 113426.84
487279.19 113427.34
487279.19 113427.84
487279.19 113428.34
487279.19 113428.84
487279.19 113429.34
487279.19 113429.84
487279.19 113430.34
487279.19 113430.84
487279.19 113431.34
487279.19 113431.84
487279.19 113432.34
487279.19 113432.84
487279.19 113433.34
487279.19 113433.84
487279.19 113434.34
487279.19 113434.84
487279.19 113435.34
487279.19 113435.84
487279.19 113436.34
487279.18 113436.84
487279.18 113437.34
487279.18 113437.84
487279.18 113438.34
487279.18 113438.84
487279.18 113439.34
487279.18 113439.84
487279.18 113440.34
487279.18 113440.84
487279.18 113441.34
487279.18 113441.84
487279.18 113442.34
487279.18 113442.84
487279.18 113443.34
487279.18 113443.84
487279.18 113444.34
487279.18 113444.84
487279.18 113445.34
487279.18 113445.84
487279.17 113446.34
487279.17 113446.84
487279.17 113447.34
487279.17 113447.84
487279.17 113448.34
487279.17 113448.84
487279.17 113449.34
487279.17 113449.84
487279.17 113450.34
487279.17 113450.84
487279.17 113451.34
487279.17 113451.84
487279.17 113452.34
487279.17 113452.84
487279.17 113453.34
487279.17 113453.84
487279.17 113454.34
487279.17 113454.84
487279.16 113455.34
487279.16 113455.84
487279.16 113456.34
487279.16 113456.84
487279.16 113457.34
487279.16 113457.84
487279.16 113458.34
487279.16 113458.84
487279.16 113459.34
487279.16 113459.84
487279.16 113460.34
487279.16 113460.84
487279.16 113461.34
487279.16 113461.84
487279.16 113462.34
487279.16 113462.84
487279.16 113463.34
487279.16 113463.84
487279.16 113464.34
487279.15 113464.84
487279.15 113465.34
487279.15 113465.84
487279.15 113466.34
487279.15 113466.84
487279.15 113467.34
487279.15 113467.84
487279.15 113468.34
487279.15 113468.84
487279.15 113469.34
487279.15 113469.84
487279.15 113470.34
487279.15 113470.84
487279.15 113471.34
487279.15 113471.84
487279.15 113472.34
487279.15 113472.84
487279.15 113473.34
487279.15 113473.84
487279.14 113474.34
487279.14 113474.84
487279.14 113475.34
487279.14 113475.84
